ID	Gene	GDM category	HGNC_ID	NCBI_ID	MIMNumber		
1015	SLK	blue	HGNC:11088	9748	616563		
4571	SLMAP	blue	HGNC:16643	7871	602701		
1016	SLN	blue	HGNC:11089	6588	602203		
1018	SLPI	blue	HGNC:11092	6590	107285		
7063	SLTM	blue	HGNC:20709	79811			
3562	SLU7	blue	HGNC:16939	10569	605974		
5851	SLURP1	red	HGNC:18746	57152	606119		
10122	SLURP2	blue	HGNC:25549	432355			
7213	SLX1A	blue	HGNC:20922	548593	615822		
12117	SLX1B	blue	HGNC:28748	79008	615823		
8673	SLX4	red	HGNC:23845	84464	613278		
4335	SLX4IP	blue	HGNC:16225	128710	615958		
16994	SMAD1	blue	HGNC:6767	4086	601595		
16995	SMAD2	red	HGNC:6768	4087	601366		
16996	SMAD3	red	HGNC:6769	4088	603109		
16998	SMAD4	red	HGNC:6770	4089	600993		
16999	SMAD5	blue	HGNC:6771	4090	603110		
17000	SMAD6	red	HGNC:6772	4091	602931		
17001	SMAD7	blue	HGNC:6773	4092	602932		
17002	SMAD9	red	HGNC:6774	4093	603295		
11164	SMAGP	blue	HGNC:26918	57228			
6375	SMAP1	blue	HGNC:19651	60682	611372		
9729	SMAP2	blue	HGNC:25082	64744	616916		
1020	SMARCA1	grey-red	HGNC:11097	6594	300012		
1021	SMARCA2	red	HGNC:11098	6595	600014		
1023	SMARCA4	red	HGNC:11100	6597	603254		
1024	SMARCA5	blue	HGNC:11101	8467	603375		
5601	SMARCAD1	red	HGNC:18398	56916	612761		
1025	SMARCAL1	red	HGNC:11102	50485	606622		
1026	SMARCB1	red	HGNC:11103	6598	601607		
1027	SMARCC1	grey-red	HGNC:11104	6599	601732		
1028	SMARCC2	grey-blue	HGNC:11105	6601	601734		
1029	SMARCD1	blue	HGNC:11106	6602	601735		
1030	SMARCD2	red	HGNC:11107	6603	601736		
1031	SMARCD3	blue	HGNC:11108	6604	601737		
1032	SMARCE1	red	HGNC:11109	6605	603111		
1034	SMC1A	red	HGNC:11111	8243	300040		
1035	SMC1B	blue	HGNC:11112	27127	608685		
2572	SMC2	blue	HGNC:14011	10592	605576		
8034	SMC3	red	HGNC:2468	9126	606062		
2573	SMC4	blue	HGNC:14013	10051	605575		
6912	SMC5	blue	HGNC:20465	23137	609386		
6913	SMC6	blue	HGNC:20466	79677	609387		
12337	SMCHD1	red	HGNC:29090	23347	614982		
11418	SMCO1	blue	HGNC:27407	255798			
14497	SMCO2	blue	HGNC:34448	341346			
14466	SMCO3	blue	HGNC:34401	440087			
9198	SMCO4	blue	HGNC:24810	56935	609477		
17166	SMCP	blue	HGNC:6962	4184	601148		
5223	SMCR8	blue	HGNC:17921	140775	617074		
9707	SMDT1	blue	HGNC:25055	91689	615588		
13050	SMG1	blue	HGNC:30045	23049	607032		
8007	SMG5	blue	HGNC:24644	23381	610962		
5125	SMG6	blue	HGNC:17809	23293	610963		
4687	SMG7	blue	HGNC:16792	9887	610964		
10125	SMG8	blue	HGNC:25551	55181	613175		
10308	SMG9	red	HGNC:25763	56006	613176		
15368	SMIM1	grey-red	HGNC:44204	388588	615242		
15218	SMIM10	blue	HGNC:41913	644538			
15969	SMIM10L1	blue	HGNC:49847	100129361			
14517	SMIM10L2A	blue	HGNC:34499	399668			
14518	SMIM10L2B	blue	HGNC:34500	644596			
839	SMIM11A	blue	HGNC:1293	54065			
16121	SMIM11B	blue	HGNC:51846	102723553			
9790	SMIM12	blue	HGNC:25154	113444			
11398	SMIM13	blue	HGNC:27356	221710			
11385	SMIM14	blue	HGNC:27321	201895			
14331	SMIM15	blue	HGNC:33861	643155			
11303	SMIM17	blue	HGNC:27114	147670			
9566	SMIM18	blue	HGNC:42973	100507341			
9803	SMIM19	blue	HGNC:25166	114926			
12140	SMIM2	blue	HGNC:28776	79024			
14857	SMIM20	blue	HGNC:37260	389203			
11462	SMIM21	blue	HGNC:27598	284274			
15828	SMIM22	blue	HGNC:48329	440335			
14492	SMIM23	blue	HGNC:34440	644994			
14844	SMIM24	blue	HGNC:37244	284422			
15289	SMIM26	blue	HGNC:43430	388789			
9467	SMIM27	blue	HGNC:31420	100129250			
16237	SMIM28	blue	HGNC:53434	110806279			
2206	SMIM29	blue	HGNC:1340	221491	611419		
13179	SMIM3	blue	HGNC:30248	85027	608324		
15883	SMIM30	blue	HGNC:48953	401397			
15958	SMIM31	blue	HGNC:49638	100505989			
16267	SMIM32	blue	HGNC:53640	389332			
16271	SMIM33	blue	HGNC:53645	111064649			
15007	SMIM34A	blue	HGNC:39601	388820			
16276	SMIM34B	blue	HGNC:53650	107983987			
15361	SMIM35	blue	HGNC:44179	100526771			
16279	SMIM36	blue	HGNC:53654	111064648			
11392	SMIM37	blue	HGNC:27339	205251			
14855	SMIM4	blue	HGNC:37257	440957			
15036	SMIM5	blue	HGNC:40030	643008			
15038	SMIM6	blue	HGNC:40032	100130933			
11840	SMIM7	blue	HGNC:28419	79086			
7518	SMIM8	blue	HGNC:21401	57150			
15219	SMIM9	blue	HGNC:41915	100132963			
15292	SMKR1	blue	HGNC:43561	100287482			
15455	SMLR1	blue	HGNC:44670	100507203			
1038	SMN1	red	HGNC:11117	6606	600354		
1039	SMN2	grey-red	HGNC:11118	6607	601627		
4790	SMNDC1	blue	HGNC:16900	10285	603519		
1040	SMO	red	HGNC:11119	6608	601500		
6802	SMOC1	red	HGNC:20318	64093	608488		
6807	SMOC2	red	HGNC:20323	64094	607223		
4027	SMOX	blue	HGNC:15862	54498	615854		
1042	SMPD1	red	HGNC:11120	6609	607608		
1043	SMPD2	blue	HGNC:11121	6610	603498		
2704	SMPD3	blue	HGNC:14240	55512	605777		
14018	SMPD4	blue	HGNC:32949	55627	610457		
4901	SMPDL3A	blue	HGNC:17389	10924	610728		
7525	SMPDL3B	blue	HGNC:21416	27293			
1044	SMPX	red	HGNC:11122	23676	300226		
6181	SMR3A	blue	HGNC:19216	26952			
4849	SMR3B	blue	HGNC:17326	10879	611593		
1045	SMS	red	HGNC:11123	6611	300105		
1048	SMTN	blue	HGNC:11126	6525	602127		
13890	SMTNL1	blue	HGNC:32394	219537	613664		
9161	SMTNL2	blue	HGNC:24764	342527			
5484	SMU1	blue	HGNC:18247	55234			
3752	SMUG1	blue	HGNC:17148	23583	607753		
4697	SMURF1	grey-blue	HGNC:16807	57154	605568		
4699	SMURF2	blue	HGNC:16809	64750	605532		
7245	SMYD1	blue	HGNC:20986	150572	606846		
7241	SMYD2	blue	HGNC:20982	56950	610663		
3500	SMYD3	blue	HGNC:15513	64754	608783		
7306	SMYD4	blue	HGNC:21067	114826			
4361	SMYD5	blue	HGNC:16258	10322			
1050	SNAI1	blue	HGNC:11128	6615	604238		
1019	SNAI2	grey-red	HGNC:11094	6591	602150		
5611	SNAI3	blue	HGNC:18411	333929	612741		
1052	SNAP23	blue	HGNC:11131	8773	602534		
1053	SNAP25	red	HGNC:11132	6616	600322		
1054	SNAP29	red	HGNC:11133	9342	604202		
13479	SNAP47	blue	HGNC:30669	116841			
3241	SNAP91	blue	HGNC:14986	9892	607923		
1055	SNAPC1	blue	HGNC:11134	6617	600591		
1056	SNAPC2	blue	HGNC:11135	6618	605076		
1057	SNAPC3	blue	HGNC:11136	6619	602348		
1058	SNAPC4	blue	HGNC:11137	6621	602777		
3480	SNAPC5	blue	HGNC:15484	10302	605979		
3749	SNAPIN	blue	HGNC:17145	23557	607007		
1059	SNCA	red	HGNC:11138	6622	163890		
1060	SNCAIP	blue	HGNC:11139	9627	603779		
1061	SNCB	blue	HGNC:11140	6620	602569		
1062	SNCG	blue	HGNC:11141	6623	602998		
13463	SND1	blue	HGNC:30646	27044	602181		
8044	SNED1	blue	HGNC:24696	25992	616634		
3653	SNF8	blue	HGNC:17028	11267	610904		
13423	SNIP1	grey-red	HGNC:30587	79753	608241		
1065	SNN	blue	HGNC:11149	8303	603032		
14264	SNORC	blue	HGNC:33763	389084			
4090	SNPH	blue	HGNC:15931	9751	604942		
13432	SNRK	blue	HGNC:30598	54861	612760		
13623	SNRNP200	grey-red	HGNC:30859	23020	601664		
2665	SNRNP25	blue	HGNC:14161	79622			
13173	SNRNP27	blue	HGNC:30240	11017			
13618	SNRNP35	blue	HGNC:30852	11066			
13621	SNRNP40	blue	HGNC:30857	9410	607797		
7495	SNRNP48	blue	HGNC:21368	154007			
1066	SNRNP70	blue	HGNC:11150	6625	180740		
1067	SNRPA	blue	HGNC:11151	6626	182285		
1068	SNRPA1	blue	HGNC:11152	6627	603521		
1069	SNRPB	red	HGNC:11153	6628	182282		
1070	SNRPB2	blue	HGNC:11155	6629	603520		
1071	SNRPC	blue	HGNC:11157	6631	603522		
1072	SNRPD1	blue	HGNC:11158	6632	601063		
1073	SNRPD2	blue	HGNC:11159	6633	601061		
1075	SNRPD3	blue	HGNC:11160	6634	601062		
1076	SNRPE	red	HGNC:11161	6635	128260		
1077	SNRPF	blue	HGNC:11162	6636	603541		
1078	SNRPG	blue	HGNC:11163	6637	603542		
1079	SNRPN	grey-blue	HGNC:11164	6638	182279		
1080	SNTA1	grey-blue	HGNC:11167	6640	601017		
1081	SNTB1	blue	HGNC:11168	6641	600026		
1082	SNTB2	blue	HGNC:11169	6645	600027		
2417	SNTG1	blue	HGNC:13740	54212	608714		
2418	SNTG2	blue	HGNC:13741	54221	608715		
14215	SNTN	blue	HGNC:33706	132203			
17661	SNU13	blue	HGNC:7819	4809	601304		
2707	SNUPN	blue	HGNC:14245	10073	607902		
1084	SNURF	blue	HGNC:11171	8926			
4615	SNW1	blue	HGNC:16696	22938	603055		
1085	SNX1	blue	HGNC:11172	6642	601272		
3230	SNX10	red	HGNC:14974	29887	614780		
3231	SNX11	blue	HGNC:14975	29916	614906		
3232	SNX12	blue	HGNC:14976	29934	300883		
7471	SNX13	blue	HGNC:21335	23161	606589		
3233	SNX14	red	HGNC:14977	57231	616105		
3234	SNX15	blue	HGNC:14978	29907	605964		
3236	SNX16	blue	HGNC:14980	64089	614903		
3235	SNX17	blue	HGNC:14979	9784	605963		
6198	SNX18	blue	HGNC:19245	112574			
7573	SNX19	blue	HGNC:21532	399979			
1086	SNX2	blue	HGNC:11173	6643	605929		
13288	SNX20	blue	HGNC:30390	124460	613281		
4279	SNX21	blue	HGNC:16154	90203			
4403	SNX22	blue	HGNC:16315	79856			
7574	SNX24	blue	HGNC:21533	28966			
7750	SNX25	blue	HGNC:21883	83891			
6629	SNX27	grey-red	HGNC:20073	81609	611541		
13393	SNX29	blue	HGNC:30542	92017			
1087	SNX3	blue	HGNC:11174	8724	605930		
8564	SNX30	blue	HGNC:23685	401548			
12001	SNX31	blue	HGNC:28605	169166			
10795	SNX32	blue	HGNC:26423	254122			
11884	SNX33	blue	HGNC:28468	257364			
1088	SNX4	blue	HGNC:11175	8723	605931		
3224	SNX5	blue	HGNC:14969	27131	605937		
3226	SNX6	blue	HGNC:14970	58533	606098		
3227	SNX7	blue	HGNC:14971	51375	614904		
3228	SNX8	blue	HGNC:14972	29886	614905		
3229	SNX9	blue	HGNC:14973	51429	605952		
1089	SOAT1	blue	HGNC:11177	6646	102642		
1090	SOAT2	blue	HGNC:11178	8435	601311		
12492	SOBP	grey-blue	HGNC:29256	55084	613667		
6297	SOCS1	blue	HGNC:19383	8651	603597		
6296	SOCS2	blue	HGNC:19382	8835	605117		
6300	SOCS3	blue	HGNC:19391	9021	604176		
6301	SOCS4	blue	HGNC:19392	122809	616337		
4742	SOCS5	blue	HGNC:16852	9655	607094		
4725	SOCS6	blue	HGNC:16833	9306	605118		
12907	SOCS7	blue	HGNC:29846	30837	608788		
1091	SOD1	red	HGNC:11179	6647	147450		
1093	SOD2	blue	HGNC:11180	6648	147460		
1094	SOD3	blue	HGNC:11181	6649	185490		
4245	SOGA1	blue	HGNC:16111	140710			
7556	SOGA3	blue	HGNC:21494	387104			
11519	SOHLH1	grey-blue	HGNC:27845	402381	610224		
10524	SOHLH2	blue	HGNC:26026	54937	616066		
1096	SON	red	HGNC:11183	6651	182465		
2944	SORBS1	blue	HGNC:14565	10580	605264		
8781	SORBS2	blue	HGNC:24098	8470	616349		
13652	SORBS3	blue	HGNC:30907	10174	610795		
4616	SORCS1	blue	HGNC:16697	114815	606283		
4617	SORCS2	blue	HGNC:16698	57537	606284		
4618	SORCS3	blue	HGNC:16699	22986	606285		
1097	SORD	blue	HGNC:11184	6652	182500		
1098	SORL1	grey-red	HGNC:11185	6653	602005		
1099	SORT1	blue	HGNC:11186	6272	602458		
1100	SOS1	red	HGNC:11187	6654	182530		
1101	SOS2	red	HGNC:11188	6655	601247		
2434	SOST	red	HGNC:13771	50964	605740		
7716	SOSTDC1	blue	HGNC:21748	25928	609675		
11267	SOWAHA	blue	HGNC:27033	134548			
14022	SOWAHB	blue	HGNC:32958	345079			
10626	SOWAHC	blue	HGNC:26149	65124			
14024	SOWAHD	blue	HGNC:32960	347454			
1102	SOX1	blue	HGNC:11189	6656	602148		
1104	SOX10	red	HGNC:11190	6663	602229		
1105	SOX11	red	HGNC:11191	6664	600898		
1112	SOX12	blue	HGNC:11198	6666	601947		
1106	SOX13	blue	HGNC:11192	9580	604748		
1107	SOX14	blue	HGNC:11193	8403	604747		
1110	SOX15	blue	HGNC:11196	6665	601297		
5389	SOX17	red	HGNC:18122	64321	610928		
1108	SOX18	red	HGNC:11194	54345	601618		
1109	SOX2	red	HGNC:11195	6657	184429		
1111	SOX21	blue	HGNC:11197	11166	604974		
1113	SOX3	red	HGNC:11199	6658	313430		
13460	SOX30	blue	HGNC:30635	11063	606698		
1115	SOX4	blue	HGNC:11200	6659	184430		
1116	SOX5	red	HGNC:11201	6660	604975		
4459	SOX6	grey-blue	HGNC:16421	55553	607257		
5457	SOX7	blue	HGNC:18196	83595	612202		
1117	SOX8	grey-blue	HGNC:11203	30812	605923		
1118	SOX9	red	HGNC:11204	6662	608160		
1119	SP1	blue	HGNC:11205	6667	189906		
1120	SP100	blue	HGNC:11206	6672	604585		
16300	SP110	red	HGNC:5401	3431	604457		
3743	SP140	blue	HGNC:17133	11262	608602		
9749	SP140L	blue	HGNC:25105	93349			
1121	SP2	blue	HGNC:11207	6668	601801		
1122	SP3	blue	HGNC:11208	6670	601804		
1123	SP4	blue	HGNC:11209	6671	600540		
2920	SP5	blue	HGNC:14529	389058	609391		
2921	SP6	blue	HGNC:14530	80320	608613		
4847	SP7	grey-blue	HGNC:17321	121340	606633		
6172	SP8	blue	HGNC:19196	221833	608306		
13495	SP9	blue	HGNC:30690	100131390			
1125	SPA17	blue	HGNC:11210	53340	608621		
11337	SPAAR	blue	HGNC:27244	158376			
3222	SPACA1	blue	HGNC:14967	81833	612739		
4363	SPACA3	blue	HGNC:16260	124912	612749		
4469	SPACA4	blue	HGNC:16441	171169	609932		
9450	SPACA5	blue	HGNC:31353	389852	300593		
6127	SPACA5B	blue	HGNC:19142	729201			
11302	SPACA6	blue	HGNC:27113	147650			
12760	SPACA7	blue	HGNC:29575	122258			
2379	SPACA9	blue	HGNC:1367	11092			
1126	SPAG1	red	HGNC:11212	6674	603395		
14133	SPAG11A	blue	HGNC:33342	653423			
2923	SPAG11B	blue	HGNC:14534	10407	606560		
8265	SPAG16	blue	HGNC:23225	79582	612173		
10943	SPAG17	blue	HGNC:26620	200162	616554		
1127	SPAG4	blue	HGNC:11214	6676	603038		
2234	SPAG5	blue	HGNC:13452	10615	615562		
1128	SPAG6	blue	HGNC:11215	9576	605730		
1129	SPAG7	blue	HGNC:11216	9552	610056		
2637	SPAG8	blue	HGNC:14105	26206	605731		
2917	SPAG9	blue	HGNC:14524	9043	605430		
1130	SPAM1	blue	HGNC:11217	6677	600930		
1131	SPANXA1	blue	HGNC:11218	30014	300305		
2773	SPANXA2	blue	HGNC:14328	728712	300493		
2774	SPANXB1	blue	HGNC:14329	728695	300669		
2775	SPANXC	blue	HGNC:14331	64663	300330		
2776	SPANXD	blue	HGNC:14332	64648	300670 | 300671		
14071	SPANXN1	blue	HGNC:33174	494118	300664		
14072	SPANXN2	blue	HGNC:33175	494119	300665		
14073	SPANXN3	blue	HGNC:33176	139067	300666		
14074	SPANXN4	blue	HGNC:33177	441525	300667		
14075	SPANXN5	blue	HGNC:33178	494197	300668		
1132	SPARC	grey-red	HGNC:11219	6678	182120		
1134	SPARCL1	blue	HGNC:11220	8404	606041		
5679	SPART	red	HGNC:18514	23111	607111		
1138	SPAST	red	HGNC:11233	6683	604277		
3025	SPATA1	blue	HGNC:14682	100505741			
8263	SPATA12	blue	HGNC:23221	353324	609869		
8264	SPATA13	blue	HGNC:23222	221178	613324		
12973	SPATA16	grey-blue	HGNC:29935	83893	609856		
9819	SPATA17	blue	HGNC:25184	128153	611032		
12764	SPATA18	blue	HGNC:29579	132671	612814		
13442	SPATA19	blue	HGNC:30614	219938	609805		
3024	SPATA2	blue	HGNC:14681	9825	607662		
10609	SPATA20	blue	HGNC:26125	64847	613939		
11566	SPATA21	blue	HGNC:28026	374955			
13511	SPATA22	blue	HGNC:30705	84690			
11386	SPATA24	blue	HGNC:27322	202051			
4283	SPATA25	blue	HGNC:16158	128497			
11819	SPATA2L	blue	HGNC:28393	124044			
5193	SPATA3	blue	HGNC:17884	130560			
8372	SPATA31A1	blue	HGNC:23394	647060			
13785	SPATA31A3	blue	HGNC:32003	727830			
13786	SPATA31A5	blue	HGNC:32005	727905			
13787	SPATA31A6	blue	HGNC:32006	389730			
13788	SPATA31A7	blue	HGNC:32007	26165	616584		
14875	SPATA31D1	blue	HGNC:37283	389763			
14972	SPATA31D3	blue	HGNC:38603	389762			
14971	SPATA31D4	blue	HGNC:38601	389761			
10980	SPATA31E1	blue	HGNC:26672	286234			
10739	SPATA32	blue	HGNC:26349	124783			
10828	SPATA33	blue	HGNC:26463	124045	615409		
4855	SPATA4	blue	HGNC:17333	132851	609879		
14217	SPATA45	blue	HGNC:33709	149643			
11481	SPATA46	blue	HGNC:27648	284680			
7912	SPATA48	blue	HGNC:22564	100130988			
5386	SPATA5	red	HGNC:18119	166378	613940		
12129	SPATA5L1	blue	HGNC:28762	79029			
5537	SPATA6	blue	HGNC:18309	54558	613947		
10045	SPATA6L	blue	HGNC:25472	55064			
6882	SPATA7	red	HGNC:20423	55812	609868		
12056	SPATA8	blue	HGNC:28676	145946	613948		
8101	SPATA9	blue	HGNC:22988	83890	608039		
13368	SPATC1	blue	HGNC:30510	375686	610874		
1940	SPATC1L	blue	HGNC:1298	84221	612412		
7970	SPATS1	blue	HGNC:22957	221409			
5784	SPATS2	blue	HGNC:18650	65244	611667		
9118	SPATS2L	blue	HGNC:24574	26010	613817		
11161	SPC24	blue	HGNC:26913	147841	609394		
8729	SPC25	blue	HGNC:24031	57405	609395		
8379	SPCS1	blue	HGNC:23401	28972	610358		
12219	SPCS2	blue	HGNC:28962	9789			
9271	SPCS3	blue	HGNC:26212	60559			
3828	SPDEF	blue	HGNC:17257	25803	608144		
10511	SPDL1	grey-blue	HGNC:26010	54908	616401		
13441	SPDYA	blue	HGNC:30613	245711	614029		
13971	SPDYC	blue	HGNC:32681	387778	614030		
4454	SPDYE1	blue	HGNC:16408	285955			
16091	SPDYE16	blue	HGNC:51512	102723555			
14315	SPDYE2	blue	HGNC:33841	441273			
15830	SPDYE2B	blue	HGNC:48334	100310812			
14627	SPDYE3	blue	HGNC:35462	441272			
14628	SPDYE4	blue	HGNC:35463	388333			
14629	SPDYE5	blue	HGNC:35464	442590			
14630	SPDYE6	blue	HGNC:35465	729597			
13443	SPECC1	blue	HGNC:30615	92521	608793		
12282	SPECC1L	red	HGNC:29022	23384	614140		
4038	SPEF1	blue	HGNC:15874	25876	610674		
10694	SPEF2	blue	HGNC:26293	79925	610172		
4791	SPEG	red	HGNC:16901	10290	615950		
13910	SPEM1	blue	HGNC:32429	374768	615116		
11380	SPEM2	blue	HGNC:27315	201243			
16277	SPEM3	blue	HGNC:53651	107983988			
4986	SPEN	blue	HGNC:17575	23013	613484		
13526	SPERT	blue	HGNC:30720	220082			
3543	SPESP1	blue	HGNC:15570	246777	609399		
1135	SPG11	red	HGNC:11226	80208	610844		
6851	SPG21	grey-red	HGNC:20373	51324	608181		
1139	SPG7	red	HGNC:11237	6687	602783		
3582	SPHAR	blue	HGNC:16957	10638			
1140	SPHK1	blue	HGNC:11240	8877	603730		
5917	SPHK2	blue	HGNC:18859	56848	607092		
13445	SPHKAP	blue	HGNC:30619	80309	611646		
1141	SPI1	blue	HGNC:11241	6688	165170		
1142	SPIB	blue	HGNC:11242	6689	606802		
12733	SPIC	blue	HGNC:29549	121599	612568		
9730	SPICE1	blue	HGNC:25083	152185	613447		
12228	SPIDR	grey-blue	HGNC:28971	23514	615384		
1143	SPIN1	blue	HGNC:11243	10927	609936		
7057	SPIN2A	blue	HGNC:20694	54466	300621		
14060	SPIN2B	blue	HGNC:33147	474343	300517		
11354	SPIN3	blue	HGNC:27272	169981			
11275	SPIN4	blue	HGNC:27040	139886			
9757	SPINDOC	blue	HGNC:25115	144097			
1144	SPINK1	red	HGNC:11244	6690	167790		
11328	SPINK13	blue	HGNC:27200	153218	615205		
14307	SPINK14	blue	HGNC:33825	408187			
1145	SPINK2	blue	HGNC:11245	6691	605753		
4574	SPINK4	blue	HGNC:16646	27290	613929		
3461	SPINK5	red	HGNC:15464	11005	605010		
12685	SPINK6	blue	HGNC:29486	404203	615868		
8006	SPINK7	blue	HGNC:24643	84651			
14067	SPINK8	blue	HGNC:33160	646424			
14020	SPINK9	blue	HGNC:32951	643394	613511		
1146	SPINT1	blue	HGNC:11246	6692	605123		
1147	SPINT2	red	HGNC:11247	10653	605124		
1148	SPINT3	blue	HGNC:11248	10816	613941		
4262	SPINT4	blue	HGNC:16130	391253			
13449	SPIRE1	blue	HGNC:30622	56907	609216		
13450	SPIRE2	blue	HGNC:30623	84501	609217		
1149	SPN	blue	HGNC:11249	6693	182160		
13448	SPNS1	blue	HGNC:30621	83985	612583		
11229	SPNS2	blue	HGNC:26992	124976	612584		
11852	SPNS3	blue	HGNC:28433	201305	611701		
1151	SPO11	blue	HGNC:11250	23626	605114		
10729	SPOCD1	blue	HGNC:26338	90853			
1152	SPOCK1	blue	HGNC:11251	6695	602264		
2305	SPOCK2	blue	HGNC:13564	9806	607988		
2306	SPOCK3	blue	HGNC:13565	50859	607989		
1153	SPON1	blue	HGNC:11252	10418	604989		
1154	SPON2	blue	HGNC:11253	10417	605918		
1155	SPOP	blue	HGNC:11254	8405	602650		
11535	SPOPL	blue	HGNC:27934	339745			
11177	SPOUT1	blue	HGNC:26933	51490			
1156	SPP1	blue	HGNC:11255	6696	166490		
1157	SPP2	blue	HGNC:11256	6694	602637		
13160	SPPL2A	blue	HGNC:30227	84888	608238		
13452	SPPL2B	blue	HGNC:30627	56928	608239		
9354	SPPL2C	blue	HGNC:28902	162540	608284		
13316	SPPL3	blue	HGNC:30424	121665	608240		
1158	SPR	red	HGNC:11257	6697	182125		
6746	SPRED1	red	HGNC:20249	161742	609291		
5070	SPRED2	blue	HGNC:17722	200734	609292		
9393	SPRED3	blue	HGNC:31041	399473	609293		
4760	SPRN	blue	HGNC:16871	503542	610447		
1159	SPRR1A	blue	HGNC:11259	6698	182265		
1160	SPRR1B	blue	HGNC:11260	6699	182266		
1161	SPRR2A	blue	HGNC:11261	6700	182267		
1162	SPRR2B	blue	HGNC:11262	6701	182268		
1163	SPRR2D	blue	HGNC:11264	6703			
1164	SPRR2E	blue	HGNC:11265	6704			
1165	SPRR2F	blue	HGNC:11266	6705			
1166	SPRR2G	blue	HGNC:11267	6706			
1167	SPRR3	blue	HGNC:11268	6707	182271		
8225	SPRR4	blue	HGNC:23173	163778	616363		
16231	SPRR5	blue	HGNC:53428	110806278			
9956	SPRTN	grey-red	HGNC:25356	83932	616086		
1168	SPRY1	blue	HGNC:11269	10252	602465		
1169	SPRY2	blue	HGNC:11270	10253	602466		
1170	SPRY3	blue	HGNC:11271	10251	300531		
3521	SPRY4	blue	HGNC:15533	81848	607984		
10436	SPRYD3	blue	HGNC:25920	84926			
11438	SPRYD4	blue	HGNC:27468	283377			
2754	SPRYD7	blue	HGNC:14297	57213	607866		
13453	SPSB1	blue	HGNC:30628	80176	611657		
12710	SPSB2	blue	HGNC:29522	84727	611658		
13454	SPSB3	blue	HGNC:30629	90864	611659		
13455	SPSB4	blue	HGNC:30630	92369	611660		
1171	SPTA1	grey-red	HGNC:11272	6708	182860		
1172	SPTAN1	red	HGNC:11273	6709	182810		
1173	SPTB	red	HGNC:11274	6710	182870		
1174	SPTBN1	blue	HGNC:11275	6711	182790		
1175	SPTBN2	red	HGNC:11276	6712	604985		
3159	SPTBN4	red	HGNC:14896	57731	606214		
3912	SPTBN5	blue	HGNC:15680	51332	605916		
1176	SPTLC1	red	HGNC:11277	10558	605712		
1177	SPTLC2	red	HGNC:11278	9517	605713		
4357	SPTLC3	blue	HGNC:16253	55304	611120		
6838	SPTSSA	blue	HGNC:20361	171546	613540		
8740	SPTSSB	blue	HGNC:24045	165679	610412		
11088	SPTY2D1	blue	HGNC:26818	144108			
15349	SPTY2D1OS	blue	HGNC:44122	100506540			
11643	SPX	blue	HGNC:28139	80763			
13527	SPZ1	blue	HGNC:30721	84654			
1178	SQLE	blue	HGNC:11279	6713	602019		
6860	SQOR	blue	HGNC:20390	58472			
1179	SQSTM1	red	HGNC:11280	8878	601530		
1180	SRA1	blue	HGNC:11281	10011	603819		
11780	SRARP	blue	HGNC:28339	149563			
10093	SRBD1	blue	HGNC:25521	55133			
1181	SRC	grey-blue	HGNC:11283	6714	190090		
3598	SRCAP	red	HGNC:16974	10847	611421		
12696	SRCIN1	blue	HGNC:29506	80725	610786		
1182	SRD5A1	blue	HGNC:11284	6715	184753		
1183	SRD5A2	grey-red	HGNC:11285	6716	607306		
10345	SRD5A3	red	HGNC:25812	79644	611715		
1184	SREBF1	blue	HGNC:11289	6720	184756		
1185	SREBF2	blue	HGNC:11290	6721	600481		
5191	SREK1	blue	HGNC:17882	140890	609268		
11011	SREK1IP1	blue	HGNC:26716	285672			
1186	SRF	blue	HGNC:11291	6722	600589		
10725	SRFBP1	blue	HGNC:26333	153443	610479		
4898	SRGAP1	blue	HGNC:17382	57522	606523		
6453	SRGAP2	blue	HGNC:19751	23380	606524		
14594	SRGAP2B	blue	HGNC:35237	647135	614703		
13422	SRGAP2C	blue	HGNC:30584	653464	614704		
6447	SRGAP3	blue	HGNC:19744	9901	606525		
18675	SRGN	blue	HGNC:9361	5552	177040		
1187	SRI	blue	HGNC:11292	6717	182520		
1188	SRL	blue	HGNC:11295	6345	604992		
1189	SRM	blue	HGNC:11296	6723	182891		
1190	SRMS	blue	HGNC:11298	6725			
1191	SRP14	blue	HGNC:11299	6727	600708		
1193	SRP19	blue	HGNC:11300	6728	182175		
1194	SRP54	grey-red	HGNC:11301	6729	604857		
1195	SRP68	blue	HGNC:11302	6730	604858		
1196	SRP72	grey-red	HGNC:11303	6731	602122		
1197	SRP9	blue	HGNC:11304	6726	600707		
1198	SRPK1	blue	HGNC:11305	6732	601939		
1199	SRPK2	blue	HGNC:11306	6733	602980		
1280	SRPK3	blue	HGNC:11402	26576			
1200	SRPRA	blue	HGNC:11307	6734	182180		
8771	SRPRB	blue	HGNC:24085	58477	616883		
1201	SRPX	blue	HGNC:11309	8406	300187		
13478	SRPX2	blue	HGNC:30668	27286	300642		
2824	SRR	blue	HGNC:14398	63826	606477		
14363	SRRD	blue	HGNC:33910	402055	602254		
4566	SRRM1	blue	HGNC:16638	10250	605975		
4567	SRRM2	grey-blue	HGNC:16639	23524	606032		
11023	SRRM3	blue	HGNC:26729	222183			
12609	SRRM4	blue	HGNC:29389	84530	613103		
14848	SRRM5	blue	HGNC:37248	100170229			
8786	SRRT	blue	HGNC:24101	51593	614469		
